file_id,file_path,file_size_kb,keyword_count,t1_ms,t3_ms,s1_bytes,s2_bytes,s3_bytes,encrypt_ratio,metadata_ratio,total_overhead,client_throughput_mbps,server_throughput_mbps,timestamp,success,error_msg
527,make_data/database1/_sent_mail/567.,0,1,0,10.7625,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:31,true,
528,make_data/database1/_sent_mail/568.,0,1,0,10.3102,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:31,true,
529,make_data/database1/_sent_mail/569.,0,1,0,11.2677,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:31,true,
530,make_data/database1/_sent_mail/57.,0,1,0,10.7086,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
531,make_data/database1/_sent_mail/570.,0,1,0,12.7663,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
532,make_data/database1/_sent_mail/571.,0,1,0,10.6187,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
533,make_data/database1/_sent_mail/572.,0,1,0,10.0094,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
534,make_data/database1/_sent_mail/573.,0,1,0,10.8838,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
535,make_data/database1/_sent_mail/574.,0,1,0,10.3364,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
536,make_data/database1/_sent_mail/575.,0,1,0,11.8778,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
537,make_data/database1/_sent_mail/576.,0,1,0,11.0232,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
538,make_data/database1/_sent_mail/577.,0,1,0,12.5766,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
539,make_data/database1/_sent_mail/578.,0,1,0,15.9556,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:32,true,
540,make_data/database1/_sent_mail/579.,0,1,0,14.1181,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:33,true,
541,make_data/database1/_sent_mail/58.,0,1,0,11.7004,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:33,true,
542,make_data/database1/_sent_mail/580.,0,1,0,11.0936,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:33,true,
543,make_data/database1/_sent_mail/581.,0,1,0,13.6302,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:33,true,
544,make_data/database1/_sent_mail/582.,0,1,0,10.5505,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:33,true,
545,make_data/database1/_sent_mail/583.,0,1,0,11.6017,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:33,true,
546,make_data/database1/_sent_mail/584.,0,1,0,13.1131,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
547,make_data/database1/_sent_mail/585.,0,1,0,11.3262,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
548,make_data/database1/_sent_mail/586.,0,1,0,12.8519,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
549,make_data/database1/_sent_mail/587.,0,1,0,12.282,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
550,make_data/database1/_sent_mail/588.,0,1,0,11.4169,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
551,make_data/database1/_sent_mail/589.,0,1,0,10.8207,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
552,make_data/database1/_sent_mail/59.,0,1,0,11.534,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
553,make_data/database1/_sent_mail/590.,0,1,0,11.529,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
554,make_data/database1/_sent_mail/591.,0,1,0,14.2745,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
555,make_data/database1/_sent_mail/592.,0,1,0,12.2877,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
556,make_data/database1/_sent_mail/593.,0,1,0,13.1287,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:34,true,
557,make_data/database1/_sent_mail/594.,0,1,0,10.412,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
558,make_data/database1/_sent_mail/595.,0,1,0,11.7347,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
559,make_data/database1/_sent_mail/596.,0,1,0,13.0924,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
560,make_data/database1/_sent_mail/597.,0,1,0,10.9408,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
561,make_data/database1/_sent_mail/598.,0,1,0,10.9968,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
562,make_data/database1/_sent_mail/599.,0,1,0,18.5768,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
563,make_data/database1/_sent_mail/6.,0,1,0,14.4587,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
564,make_data/database1/_sent_mail/60.,0,1,0,13.1548,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
565,make_data/database1/_sent_mail/600.,0,1,0,14.3701,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
566,make_data/database1/_sent_mail/601.,0,1,0,10.8575,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
567,make_data/database1/_sent_mail/602.,0,1,0,13.7191,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
568,make_data/database1/_sent_mail/603.,0,1,0,11.6937,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
569,make_data/database1/_sent_mail/604.,0,1,0,11.3459,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
570,make_data/database1/_sent_mail/605.,0,1,0,14.0996,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
571,make_data/database1/_sent_mail/606.,0,1,0,12.0195,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
572,make_data/database1/_sent_mail/607.,0,1,0,12.4985,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:35,true,
573,make_data/database1/_sent_mail/608.,0,1,0,12.5835,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:36,true,
574,make_data/database1/_sent_mail/609.,0,1,0,12.1307,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:36,true,
575,make_data/database1/_sent_mail/61.,0,1,0,11.6255,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
576,make_data/database1/_sent_mail/610.,0,1,0,14.308,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
577,make_data/database1/_sent_mail/611.,0,1,0,15.0461,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
578,make_data/database1/_sent_mail/612.,0,1,0,10.909,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
579,make_data/database1/_sent_mail/613.,0,1,0,12.1436,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
580,make_data/database1/_sent_mail/614.,0,1,0,12.5196,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
581,make_data/database1/_sent_mail/615.,0,1,0,11.4525,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
582,make_data/database1/_sent_mail/616.,0,1,0,13.1605,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
583,make_data/database1/_sent_mail/617.,0,1,0,13.8601,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:37,true,
584,make_data/database1/_sent_mail/618.,0,1,0,11.8922,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:38,true,
585,make_data/database1/_sent_mail/619.,0,1,0,11.6165,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:38,true,
586,make_data/database1/_sent_mail/62.,0,1,0,12.1239,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:38,true,
587,make_data/database1/_sent_mail/620.,0,1,0,16.4123,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:38,true,
588,make_data/database1/_sent_mail/621.,0,1,0,11.7445,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:38,true,
589,make_data/database1/_sent_mail/622.,0,1,0,12.0345,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:38,true,
590,make_data/database1/_sent_mail/623.,0,1,0,13.6929,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:39,true,
591,make_data/database1/_sent_mail/624.,0,1,0,12.5827,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:39,true,
592,make_data/database1/_sent_mail/625.,0,1,0,12.5821,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:39,true,
593,make_data/database1/_sent_mail/626.,0,1,0,12.2357,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:39,true,
594,make_data/database1/_sent_mail/627.,0,1,0,13.3619,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:39,true,
595,make_data/database1/_sent_mail/628.,0,1,0,12.9097,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:39,true,
596,make_data/database1/_sent_mail/629.,0,1,0,14.1318,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:39,true,
597,make_data/database1/_sent_mail/63.,0,1,0,13.4241,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
598,make_data/database1/_sent_mail/630.,0,1,0,11.867,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
599,make_data/database1/_sent_mail/631.,0,1,0,12.76,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
600,make_data/database1/_sent_mail/632.,0,1,0,11.5155,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
601,make_data/database1/_sent_mail/633.,0,1,0,12.3307,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
602,make_data/database1/_sent_mail/634.,0,1,0,11.9666,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
603,make_data/database1/_sent_mail/635.,0,1,0,14.8247,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
604,make_data/database1/_sent_mail/636.,0,1,0,13.3553,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
605,make_data/database1/_sent_mail/637.,0,1,0,14.7756,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
606,make_data/database1/_sent_mail/638.,0,1,0,11.651,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
607,make_data/database1/_sent_mail/639.,0,1,0,17.4887,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:40,true,
608,make_data/database1/_sent_mail/64.,0,1,0,13.826,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
609,make_data/database1/_sent_mail/640.,0,1,0,12.1663,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
610,make_data/database1/_sent_mail/641.,0,1,0,14.1906,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
611,make_data/database1/_sent_mail/642.,0,1,0,13.0109,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
612,make_data/database1/_sent_mail/643.,0,1,0,13.4213,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
613,make_data/database1/_sent_mail/644.,0,1,0,16.5387,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
614,make_data/database1/_sent_mail/645.,0,1,0,13.4875,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
615,make_data/database1/_sent_mail/646.,0,1,0,15.7644,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
616,make_data/database1/_sent_mail/647.,0,1,0,13.4568,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:41,true,
617,make_data/database1/_sent_mail/648.,0,1,0,12.5892,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
618,make_data/database1/_sent_mail/649.,0,1,0,15.3231,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
619,make_data/database1/_sent_mail/65.,0,1,0,12.4412,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
620,make_data/database1/_sent_mail/650.,0,1,0,14.0613,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
621,make_data/database1/_sent_mail/651.,0,1,0,13.0361,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
622,make_data/database1/_sent_mail/652.,0,1,0,12.591,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
623,make_data/database1/_sent_mail/653.,0,1,0,16.8565,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
624,make_data/database1/_sent_mail/654.,0,1,0,14.2742,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
625,make_data/database1/_sent_mail/655.,0,1,0,13.5451,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
626,make_data/database1/_sent_mail/656.,0,1,0,12.9019,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
627,make_data/database1/_sent_mail/657.,0,1,0,18.2128,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
628,make_data/database1/_sent_mail/658.,0,1,0,13.3112,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:42,true,
629,make_data/database1/_sent_mail/659.,0,1,0,12.1239,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
630,make_data/database1/_sent_mail/66.,0,1,0,12.4281,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
631,make_data/database1/_sent_mail/660.,0,1,0,12.0095,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
632,make_data/database1/_sent_mail/661.,0,1,0,13.1726,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
633,make_data/database1/_sent_mail/662.,0,1,0,16.2471,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
634,make_data/database1/_sent_mail/663.,0,1,0,12.8996,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
635,make_data/database1/_sent_mail/664.,0,1,0,12.7127,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
636,make_data/database1/_sent_mail/665.,0,1,0,12.174,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
637,make_data/database1/_sent_mail/666.,0,1,0,12.5967,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
638,make_data/database1/_sent_mail/667.,0,1,0,11.8659,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
639,make_data/database1/_sent_mail/668.,0,1,0,13.8948,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
640,make_data/database1/_sent_mail/669.,0,1,0,13.0174,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
641,make_data/database1/_sent_mail/67.,0,1,0,14.0267,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:43,true,
642,make_data/database1/_sent_mail/670.,0,1,0,13.2052,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
643,make_data/database1/_sent_mail/671.,0,1,0,14.3328,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
644,make_data/database1/_sent_mail/672.,0,1,0,13.4419,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
645,make_data/database1/_sent_mail/673.,0,1,0,12.5288,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
646,make_data/database1/_sent_mail/674.,0,1,0,12.6596,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
647,make_data/database1/_sent_mail/675.,0,1,0,15.2163,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
648,make_data/database1/_sent_mail/676.,0,1,0,14.606,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
649,make_data/database1/_sent_mail/677.,0,1,0,17.674,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
650,make_data/database1/_sent_mail/678.,0,1,0,14.1802,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
651,make_data/database1/_sent_mail/679.,0,1,0,12.8343,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
652,make_data/database1/_sent_mail/68.,0,1,0,12.4821,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
653,make_data/database1/_sent_mail/680.,0,1,0,13.3283,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
654,make_data/database1/_sent_mail/681.,0,1,0,13.83,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
655,make_data/database1/_sent_mail/682.,0,1,0,15.1639,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
656,make_data/database1/_sent_mail/683.,0,1,0,16.783,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:44,true,
657,make_data/database1/_sent_mail/684.,0,1,0,14.0494,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
658,make_data/database1/_sent_mail/685.,0,1,0,13.8089,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
659,make_data/database1/_sent_mail/686.,0,1,0,12.2265,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
660,make_data/database1/_sent_mail/687.,0,1,0,14.114,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
661,make_data/database1/_sent_mail/688.,0,1,0,14.7557,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
662,make_data/database1/_sent_mail/689.,0,1,0,14.6694,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
663,make_data/database1/_sent_mail/69.,0,1,0,14.4531,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
664,make_data/database1/_sent_mail/690.,0,1,0,12.036,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
665,make_data/database1/_sent_mail/691.,0,1,0,14.4214,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
666,make_data/database1/_sent_mail/692.,0,1,0,13.9928,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
667,make_data/database1/_sent_mail/693.,0,1,0,12.6862,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
668,make_data/database1/_sent_mail/694.,0,1,0,13.8612,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
669,make_data/database1/_sent_mail/695.,0,1,0,13.1539,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
670,make_data/database1/_sent_mail/696.,0,1,0,16.9356,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
671,make_data/database1/_sent_mail/697.,0,1,0,15.7313,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:45,true,
672,make_data/database1/_sent_mail/698.,0,1,0,15.1683,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
673,make_data/database1/_sent_mail/699.,0,1,0,15.2966,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
674,make_data/database1/_sent_mail/7.,0,1,0,14.3276,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
675,make_data/database1/_sent_mail/70.,0,1,0,13.6591,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
676,make_data/database1/_sent_mail/700.,0,1,0,12.9251,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
677,make_data/database1/_sent_mail/701.,0,1,0,14.914,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
678,make_data/database1/_sent_mail/702.,0,1,0,18.0151,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
679,make_data/database1/_sent_mail/703.,0,1,0,17.3051,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
680,make_data/database1/_sent_mail/704.,0,1,0,16.1065,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
681,make_data/database1/_sent_mail/705.,0,1,0,14.2078,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
682,make_data/database1/_sent_mail/706.,0,1,0,14.9248,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
683,make_data/database1/_sent_mail/707.,0,1,0,14.4079,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
684,make_data/database1/_sent_mail/708.,0,1,0,13.5382,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
685,make_data/database1/_sent_mail/709.,0,1,0,12.7879,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:46,true,
686,make_data/database1/_sent_mail/71.,0,1,0,17.5027,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
687,make_data/database1/_sent_mail/710.,0,1,0,11.8456,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
688,make_data/database1/_sent_mail/711.,0,1,0,12.3449,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
689,make_data/database1/_sent_mail/712.,0,1,0,16.8766,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
690,make_data/database1/_sent_mail/713.,0,1,0,13.9954,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
691,make_data/database1/_sent_mail/714.,0,1,0,17.9671,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
692,make_data/database1/_sent_mail/715.,0,1,0,15.9782,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
693,make_data/database1/_sent_mail/716.,0,1,0,12.8417,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
694,make_data/database1/_sent_mail/717.,0,1,0,13.7723,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
695,make_data/database1/_sent_mail/718.,0,1,0,14.4935,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
696,make_data/database1/_sent_mail/719.,0,1,0,13.255,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:47,true,
697,make_data/database1/_sent_mail/72.,0,1,0,15.6536,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
698,make_data/database1/_sent_mail/720.,0,1,0,13.9726,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
699,make_data/database1/_sent_mail/721.,0,1,0,14.8232,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
700,make_data/database1/_sent_mail/722.,0,1,0,14.8823,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
701,make_data/database1/_sent_mail/723.,0,1,0,13.8849,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
702,make_data/database1/_sent_mail/724.,0,1,0,14.748,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
703,make_data/database1/_sent_mail/725.,0,1,0,17.2673,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
704,make_data/database1/_sent_mail/726.,0,1,0,14.6442,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
705,make_data/database1/_sent_mail/727.,0,1,0,15.8559,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
706,make_data/database1/_sent_mail/728.,0,1,0,16.7978,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
707,make_data/database1/_sent_mail/729.,0,1,0,15.0774,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
708,make_data/database1/_sent_mail/73.,0,1,0,14.4739,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
709,make_data/database1/_sent_mail/730.,0,1,0,15.2856,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:48,true,
710,make_data/database1/_sent_mail/731.,0,1,0,14.5465,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
711,make_data/database1/_sent_mail/732.,0,1,0,14.5538,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
712,make_data/database1/_sent_mail/733.,0,1,0,14.4368,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
713,make_data/database1/_sent_mail/734.,0,1,0,16.8397,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
714,make_data/database1/_sent_mail/735.,0,1,0,15.1419,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
715,make_data/database1/_sent_mail/736.,0,1,0,17.0514,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
716,make_data/database1/_sent_mail/737.,0,1,0,15.5767,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
717,make_data/database1/_sent_mail/738.,0,1,0,15.5654,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
718,make_data/database1/_sent_mail/739.,0,1,0,16.7554,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
719,make_data/database1/_sent_mail/74.,0,1,0,15.936,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
720,make_data/database1/_sent_mail/740.,0,1,0,14.1041,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
721,make_data/database1/_sent_mail/741.,0,1,0,14.6637,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
722,make_data/database1/_sent_mail/742.,0,1,0,14.3278,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
723,make_data/database1/_sent_mail/743.,0,1,0,14.7161,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
724,make_data/database1/_sent_mail/744.,0,1,0,14.7964,0,0,0,-nan,-nan,-nan,-nan,0,2025-12-30 12:33:49,true,
